-210.67, -171.23
-220.65, -40.6
-284.77, -173.78
93.55, 220.7
386.25, 132.25
386.25, 132.25
-344.06, -270.81
-344.06, -270.81
-373.89, -256.72
383.73, 120.71
-373.89, -256.72
383.73, 120.71
22.11, 174.28
22.11, 174.28
-21.34, 218.86
-20.25, 183.29
78.8, 323.86
-23.4, 218.02
158.86, 218.2
-18.64, 189.53
159.18, 201.75
393.15, 137.51
382.9, 145.13
387.85, 144.58
391.91, 139.43
401.43, 131.13
386.38, 146.56
401.12, 132.84
383.5, 146.67
389.97, 140.17
399.59, 135.49
-88.08, 160.41
-68.42, -137.94
-103.81, -156.52
-56.05, 102.68
-50.05, 143.42
-24.35, 135.19
-44.08, -377.83
-58.08, -385.92
-44.9, 188.59
-53.92, 168.76
85.13, -392.77
78.81, -413.21
67.01, -404.02
0, 0
0, 0
-215.35, 16.87
-310.99, 17.9
97.13, -428.06
-474.64, -116.98
-51.65, -132.65
-250.53, 21.37
-274.97, 39.29
-272.39, 21.4
-287.08, 72.57
-256.61, 44.15
-263.97, 61.75
-281.96, 55.3
140.98, -225.27
-396.91, -134.03
-59.3, -135.78
45.37, -7.15
134.44, -219.41
20.59, -64.55
11.7, -76.61
28.97, -51.99
36.49, -38.9
146.8, -230.49
2.25, -88.33
45.22, 7.87
-93.53, -134.8
-93.53, -134.8
-154.03, -425.07
-210.28, -432.06
-231.14, -390.4
-216.78, -448.87
-160.77, -394.86
-214.15, -401.17
-277.37, -413.27
-350.72, -345.24
97.5, -487.48
50.5, -443.24
-22.44, 185.17
-27.68, 220.58
-27.68, 220.58
-22.44, 185.17
-59.13, 144.91
-59.13, 144.91
-11.91, 231.45
-46.7, 97.54
-63.17, 130.65
-14.97, 165.87
-37.7, 175.58
-68.76, 92.04
-83.49, 167.01
-63.38, 186.84
-67.44, 205.87
-62.16, 174.73
-48.83, 227.16
-43.24, 202.13
-81.78, 147.02
-48.61, 111.69
-44.5, 210.27
-73.11, 108.92
-10.59, 214.66
-99.64, 144.61
-101.78, 165
-10.59, 214.66
-63.17, 130.65
-63.38, 186.84
-68.76, 92.04
-48.83, 227.16
-44.5, 210.27
-83.49, 167.01
-43.24, 202.13
-46.7, 97.54
-67.44, 205.87
-99.64, 144.61
-11.91, 231.45
-73.11, 108.92
-14.97, 165.87
-101.78, 165
-81.78, 147.02
-37.7, 175.58
-62.16, 174.73
-48.61, 111.69
-44.57, 195.78
-63.97, 193.4
-75.84, 206.88
-75.84, 206.88
-63.97, 193.4
-44.57, 195.78
-60.91, 181.41
-7.96, 115.56
-40.44, 182.05
-82.23, 110.27
-47.25, 216.74
-47.25, 216.74
-82.23, 110.27
-7.96, 115.56
-40.44, 182.05
-60.91, 181.41
-29.41, 113.36
-6.76, 158.04
-31.18, 205.5
-23.04, 162.85
-51.13, 157.83
-23.04, 162.85
-51.13, 157.83
-6.76, 158.04
-29.41, 113.36
-31.18, 205.5
-38.55, 133.21
-10.42, 207.91
-10.42, 207.91
-38.55, 133.21
-90.82, 124.69
-90.82, 124.69
-111.01, 275.33
-4.86, 152.46
150.25, 212.65
135.33, 219.77
157.81, 223.55
163.03, 223.26
192.49, 281.68
192.49, 285.43
-68.23, 160.56
151.41, 198.81
-253.83, -425.73
-160.54, -260.02
-426.68, 149.91
-296.75, -261.92
-163.7, -275.63
-163.69, -279.03
-163.69, -285.74
-163.7, -271.96
-163.7, -282.46
-81.89, -164.54
-168.04, -128.28
-145.54, -59.8
-103.11, -44.61
-69.08, -151.17
-69.25, -60.67
-117.02, -168.38
-186.8, -35.09
-100.25, -170.85
-58.93, -73.58
134.08, 221.81
112.32, 222.74
115.19, 209.39
131.04, 216.11
132.71, 202.51
133.84, 219.83
138.14, 212.44
91.14, 241.35
87.03, 330.37
111.04, 241.6
154.92, 241.86
144.73, 273.93
160.93, 243.96
145.26, 279.71
153.7, 300.21
57.49, 280.23
64.11, 291.07
110.48, 301.6
104.05, 301.78
130.55, 241.6
56.09, 266.78
95.89, 265.43
124.76, 301.91
71.7, 297.76
91.61, 270.43
138.34, 301.02
123.95, 241.82
60.42, 286.54
78.25, 300
137.79, 241.82
56.21, 272.92
117.8, 241.93
142.47, 224.96
145.94, 297.39
146.78, 217.36
150.06, 217.36
150.83, 221.95
152.8, 202.77
155.16, 214.95
156.14, 220.29
160.18, 220.52
76.2, 324.95
76.2, 324.95
-142, -369.25
-290.13, -348.94
-203.29, -357.37
-38.69, -397.88
14.98, -483.92
82.5, -433.68
27.85, -377.6
288.14, 250.26
297.63, 241.87
-444.94, -96.74
-75.28, -187.28
-158.21, -125.52
-199.07, -261.07
-323.54, -214.02
-195.24, -259.13
-327.8, -214.16
-403.81, -164.38
-120.4, -202.91
-154.03, -124.01
-176.87, 32.86
-172.76, 34.37
-201.7, 252.08
-18.53, 13.47
-205.81, 250.47
-22.83, 12.38
399.15, -170.66
395.18, -168.99
158.56, -322.61
86.77, -156.15
44.55, -80.72
48.73, -79.23
371.94, -194.84
375.92, -196.07
-116.08, -205.96
-156.46, -123.57
-402.1, -162.54
-77.56, -186.31
-325.7, -212.84
-153.82, -128.45
-447.7, -99.95
-172.46, 29.93
-201.4, 247.6
-175.2, 34.81
-204.15, 252.49
-18.74, 9.02
-20.91, 14.15
85.05, -160.22
89.56, -220.99
160.82, -323.93
374.34, -194.25
46.31, -78.84
396.67, -174.05
87.06, -158.77
48.93, -83.55
373.44, -199.79
397.57, -168.74
85.29, -217.63
-152.77, -126.03
-196.44, -261.43
-446, -98.33
-17.46, 11.33
-171.45, 32.35
-200.39, 250.04
49.98, -81.17
82.67, -159.76
375.69, -198.49
398.92, -172.97
-119.56, -206.77
-198.87, -264.46
-176.18, 28.87
45.32, -84.72
86.42, -222.97
393.13, -172.48
154.96, -323.48
-196.69, -260.92
-325.29, -215.46
-401.43, -164.87
-447.11, -97.41
-155.15, -125.92
-76.72, -188.75
-117.65, -203.78
-37.91, 147.93
-19.84, 11.69
-202.88, 250.23
-173.94, 32.46
373.77, -196.8
47.63, -81.19
84.52, -158.3
158.85, -325.25
397.01, -171.38
87.21, -219.52
-33.49, 213.01
90.46, -462.33
68.83, -424.2
62.91, -423.16
64.08, -420.71
71.04, -425.17
-4.23, 225.37
261.03, 243.38
68.83, -424.2
-163.71, -282.47
-163.71, -279.02
-163.71, -275.62
-163.71, -271.96
-163.71, -285.75
-163.71, -282.47
-163.71, -282.47
-163.71, -279.02
-163.71, -279.02
-163.71, -275.62
-163.71, -275.62
-163.71, -271.96
-163.71, -271.96
-163.71, -285.75
-163.71, -285.75
289.39, 328.29
28.06, 313.97
-175.99, 310.39
-308.44, 360.5
-78.5, -417
-419.93, 149.09
-483.42, 85.07
-273.25, 184.09
-397.93, 127
-350.7, 156.62
-480.61, 83.35
-276.14, 185.67
-386.91, 173.13
-397.5, 126.03
-262.49, 172.71
-347.51, 154.85
-418.61, 145.69
-479.89, 84.14
-276.82, 184.86
-419.67, 145.8
-389.91, 171.06
-386.78, 172.08
-395.23, 128.89
-260.79, 169.47
-261.42, 172.71
-349.82, 157.2
-413.83, 98.01
-414.55, 101.22
-451.01, 135.74
-464.47, 91.93
-451.55, 136.65
-375.48, 152.19
-412.77, 98.04
-467.56, 89.99
-453.48, 133.55
-374.67, 151.5
-467.65, 91.05
-376.29, 148.63
-220.61, -40.67
-284.78, -173.7
-210.73, -171.18
-220.74, -40.8
-284.6, -173.63
-210.64, -171
93.54, 220.78
93.72, 220.85
-298.56, -144.98
-299.1, -147.22
-221.22, -43.23
-483.97, 107.81
-288.41, -146.08
-269.59, -169.14
-228.55, -148.91
-214.78, -136.99
-306.83, -126.38
-205.57, -79.47
419.35, 54.59
270.84, 177.4
242.34, 91.9
324.14, 51.33
309.34, 273.08
-205.87, -132.61
-478.53, 137.3
376.5, 132
377.5, 135.31
378, 131.22
-198.21, -154
-303.49, -161.57
-466.72, 111.34
-471.1, 113.7
-287.38, -61.2
-37.39, 86.84
-27.91, 82.68
13.21, 62.62
-94.48, 76.48
-84, 98.49
324.41, -377.63
-31.86, -44.55
28.88, -104.35
-30.1, -46.87
57.44, -235.87
185.83, -338.08
123.32, -262.36
122.04, 184.89
219.67, 227.39
109.59, 193.31
-273.25, -55.11
-113.95, -87.99
180.92, -332.09
119.53, -241
68.17, -221.49
-158.76, -262.28
-250.83, -428.73
-429.11, 150.11
-254, -97.5
-170.72, -269.35
-256, -367
-255.97, -356.82
-160.12, -257.73
-163.26, -263.93
-247.82, -110.59
-165.58, -267.76
-254.14, -100.41
-227.33, -430.35
-253.99, -425.96
-99.26, -348.52
-252.92, -332.78
-162.35, -265.01
-160.35, -265.16
-248.41, -112.29
-253.5, -379
-251.5, -324
-160.75, -270.15
-253.99, -425.96
-252.07, -321.86
-251.33, -100.41
-137.5, -466.5
-160.76, -262.12
-250.13, -111.29
-126.19, -473.87
80.5, -410.96
-158.36, -265.32
-249.05, -110.84
-254, -97.5
-249.05, -110.84
-363.67, -320.36
-155.61, -268.55
80.5, -410.96
-243.63, -111.53
-253.85, -264.42
-257.33, -263.53
-255.53, -312.38
-253.95, -364.95
-150.78, -270.95
-254.33, -425.73
-131.45, -458.76
-104.5, -422.5
-157.28, -264.41
-160.11, -262.17
-253.5, -379
-237.38, -112.59
-162.25, -262
-296.75, -261.92
-239.88, -112.59
-414.93, 147.34
-22.41, 212.37
-22.91, 214.13
-259.2, 412.55
-48.5, 175
-180.92, 144.19
-414.59, 148.28
-48.5, 175
-26.01, 213.8
-22.6, 212.76
-428.2, 150.52
-426.83, 151.13
-417.49, 146.14
-22.6, 212.76
-414.25, 149.22
-23.66, 211.91
-417.49, 146.14
-52, 251.5
-416.47, 148.96
86.23, -414.09
86.23, -411.59
86.23, -410.59
113, 278.5
67, 286.5
141.33, 300.35
159.5, 269.97
25.16, 147
133.14, 296.5
27.66, 147.31
136.22, 299.06
386.15, 135.33
147.27, 299.43
147.6, 295.74
383.5, 135.29
142.65, 295.22
138.89, 296.6
159.5, 273.97
67, 282.5
142.12, 316.16
145.9, 314.87
-158.36, -265.32
-157.28, -264.41
-256.33, -263.55
-162.35, -265.01
-160.35, -265.16
-163.26, -263.93
-415.62, 145.46
-417.49, 146.14
-414.59, 148.28
134.96, 300.56
160.5, 267.5
151.29, 300.61
146.52, 316.74
72, 287.5
-416.81, 148.02
-254.11, -361.95
-249.86, -318.87
-129.25, -470.34
-254.86, 419.76
123.99, 313.95
-254.85, -264.4
-161.25, -262.08
-160.11, -262.17
-253.33, -425.73
-251.33, -425.73
-238.88, -112.59
-253.83, -311.68
-253.83, -311.68
-257.83, -425.73
-394.78, 129.76
-418.69, 148.7
-346.57, 154.55
-376.33, 147.65
-427.74, 150.72
-415.18, 101.98
-420.45, 149.92
-411.77, 147.25
-453.83, 132.63
-421.17, 150.67
-390.6, 170.36
-260.18, 168.7
-272.27, 184.06
-484.4, 85.14
-463.75, 92.6
86.23, -412.59
97.74, -427.96
96.64, -427.96
146.61, 295.8
69, 284.5
140.78, 295.93
142.73, 318
384.49, 135.29
134.67, 297.79
144.01, 315.53
148.96, 297.17
131.89, 297.99
161.5, 271.97
147.34, 301.19
143.3, 299.98
135.96, 296.26
143.38, 313.63
140.11, 294.05
124.83, 313.89
142.94, 298.04
26.16, 147
149.24, 299.14
-238.38, -112.59
86.23, -413.09
385.16, 135.34
26.66, 147.31
80.5, -410.96
-253.5, -379
-253.99, -425.96
-254, -97.5
-48.5, 175
-254.14, -103.29
-127.15, -380.21
-127.15, -380.21
-256.99, -313.79
-256.17, -357.5
-125.62, -473.5
-254.35, -264.41
-253.83, -425.73
-161.75, -262.04
-427.28, 150.92
97.64, -429.81
-239.38, -112.59
86.23, -412.09
25.66, 147.48
147.1, 295.77
384.26, 135.36
-254.15, -263.95
-254.7, -264.15
-95.54, -296.78
-94.92, -295.22
143.79, -457.98
86.13, -412.7
-79.16, 166.43
-78.21, 170
124.39, 310.41
-448.13, -54.49
-446.48, -44.89
-443.81, -52.24
-441.79, -43.91
-441.17, -45.58
-438.83, -58.77
-438.71, -48.27
-437.96, -39.12
-437.95, -45.73
-437.81, -52.88
-437.38, -51.49
-437.17, -62.43
-435.84, -53.27
-435.34, -51.51
-433.67, -52.95
-433.57, -48.92
-433.54, -44.89
-432.32, -202.91
-432.13, -45.73
-432.09, -55.07
-431.56, -57.95
-430.58, -51.01
-429.96, -47.73
-428.73, -50.65
-428.19, -56.62
-427.88, -53.94
-426.41, -205.77
-425.79, -43.29
-424.58, -46.47
-423.11, -193.35
-422.24, -195.45
-419.66, -198.12
-416.04, -201.82
-70.79, -13.6
-70.65, -19.43
-68.49, -5.82
-67.02, -22.5
-66.95, -6.4
-66.79, -4.89
-66.65, -15.49
-65.7, -3.74
-64.88, -4.84
-64.64, -7.04
-64.44, -12.51
-63.82, -16.18
-63.69, -1.22
-63.62, -10.34
-63.38, -14.07
-62.4, -5.13
-61.91, -17.07
-61.27, -13.48
-60.39, -6.3
-60.33, -1.12
-60.06, -19.89
-60.03, -14.43
-59.38, -8.29
-59.36, -10.5
-59.31, -12.19
-59.19, -4.55
-57.98, -15.8
-57.93, -10.21
-57.61, -17.29
-56.46, -12.37
-55.89, -14.5
-53.64, -12.58
-52.5, -9.87
-52.17, -2.34
-51.29, -12.98
-50.96, -4.86
-49.71, -8.29
-48.45, -10.03
-47.45, -2.44
-9.84, -35.89
-8.53, -33.97
-6.99, -33.22
-6.02, -45.83
-5.97, -40.45
-4.9, -45.09
-4.74, -40.23
-4.28, -38.21
-3.37, -49.53
-3, -43.36
-2.74, -38.56
-1.68, -35.64
-1.32, -47
-0.62, -44.06
-0.27, -40.39
-447.66, 219.02
-445.68, 221.13
-445.6, 225.52
-445.48, 215.12
-444.12, 226.35
-443.47, 230.34
-442.93, 226.17
-442.73, 224.83
-441.02, 230.69
-440.29, 227.88
-440.24, 234.91
-440.2, 226.14
-438.18, 230.19
-437.78, 225.98
-435.2, 231.07
-433.77, 232.14
-433.03, 230.67
-432.88, 248.63
-432.52, 234.13
-431.39, 222.7
-431.32, 230.79
-430.93, 242.62
-430.59, 219.33
-430.11, 230.16
-428.52, 230.59
-428.34, 244.98
-427.8, 234.05
-427.73, 239.51
-427.62, 237.25
-426.92, 231.72
-426.89, 244.73
-426.18, 222.88
-426.14, 230.53
-426.02, 241.38
-425.86, 218.62
-425.79, 214.44
-425.65, 234.8
-425.53, 240.18
-424.66, 239.19
-424.04, 219.13
-423.69, 241.9
-423.21, 238.86
-422.69, 211.22
-422.39, 223.36
-422.26, 234.64
-422.25, 233.46
-422.09, 214.27
-421.98, 229.11
-421.44, 248.85
-421.36, 225.45
-421.21, 235.92
-420.91, 220.74
-419.67, 237.57
-419.35, 234.89
-418.8, 231.25
-418.38, 223.42
-418.12, 228.75
-417.89, 236.85
-417.86, 210.23
-417.71, 217.85
-417.47, 247.83
-417.3, 220.29
-416.58, 219.32
-416.57, 222.11
-416.56, 242.94
-416.18, 213.14
-415.84, 239
-415.79, 233.57
-415.54, 231.59
-415.17, 208.96
-415.1, 247.41
-414.81, 210.38
-414.5, 222.32
-414.4, 214.21
-414.23, 245.63
-413.45, 223.21
-413.39, 237.69
-413.35, 241.39
-413.18, 221.51
-412.82, 242.52
-412.22, 228.45
-412.17, 237.33
-412.05, 232.68
-411.97, 234.3
-411.74, 219.36
-411.67, 225.95
-411.58, 241.95
-411.48, 222.34
-410.71, 244.23
-410.7, 245.51
-410.05, 225.29
-409.96, 237.59
-409.83, 246.28
-409.8, 230.21
-409.77, 213.45
-409.56, 218.5
-409.13, 224.03
-408.98, 231.21
-408.32, 220.82
-408.29, 238.68
-407.82, 228.07
-407.38, 232.38
-407.28, 219.43
-406.88, 244.81
-406.84, 229.66
-404.7, 231.71
-404.42, 230.3
-404.37, 223.33
-404.1, 233.35
-403.73, 238.64
-402.36, 230.52
-401.94, 232.23
-401.14, 230.1
-398.79, 25.48
-398.44, 23.09
-397.74, 228.61
-397.5, 17.21
-396.64, 76.07
-396.51, 30.36
-396.32, 84.56
-395.94, 98.34
-395.94, 99.87
-394.23, 81.08
-393.72, 112.54
-392.86, 24.77
-392.77, 37.57
-392.76, 27.18
-391.9, 111.23
-391.87, 80.35
-391.52, 98.29
-391.5, 87.09
-391.46, 82.93
-391.39, 85.78
-391.29, 75.63
-391.19, 20.36
-391.17, 99.59
-390.69, 109.43
-390.55, 24.75
-390.1, 108.39
-389.33, 91.27
-389.06, 29.41
-389.05, 26.67
-388.85, 87.38
-388.83, 102.59
-388.63, 96.25
-387.37, 74.49
-387.12, 26.66
-386.75, 85.33
-386.64, 108.91
-386.58, 17.61
-386.37, 34.93
-386.14, 38.84
-385.89, 102.34
-385.78, 82.09
-385.38, 17.15
-385.21, 24.41
-385.02, 72.95
-385, 76.16
-384.98, 106.72
-384.64, 26.57
-384.58, 96.21
-383.98, 31.47
-383.91, 81.35
-383.87, 100.59
-383.7, 104.27
-383.66, 84.16
-383.18, 109.04
-383.17, 74.74
-382.95, 106.34
-382.57, 88.32
-382.19, 75.62
-382.04, 96.98
-381.86, 109
-381.76, 33.23
-381.75, 107.02
-381.66, 28.32
-381.59, 36.96
-380.97, 89.45
-380.91, 85.43
-380.89, 33.98
-380.89, 71.28
-380.75, 80.09
-380.49, 35.35
-380.33, 99.64
-380.26, 74.56
-380.26, 101.41
-380.2, 76.65
-379.92, 58.95
-379.7, 31.74
-379.61, 81.62
-379.58, 72.37
-378.53, 292.54
-378.53, 85.02
-378.43, 88.52
-377.74, 100.5
-377.54, 74.45
-377.41, 102.61
-377.4, 36.94
-376.88, 252.17
-376.75, 67.6
-376.41, 21.47
-376.18, 65.48
-376.15, 78.28
-375.6, 31.08
-375.18, 259.22
-374.96, 75.99
-374.86, 80.55
-374.53, 260.67
-374.26, 67.13
-374.25, 64.59
-373.94, 72.06
-373.86, 70.03
-373.68, 63.4
-373.67, 295.53
-372.79, 310.79
-372.73, 64.76
-372.34, 59
-372.33, 67.23
-372.1, 259.77
-371.45, 297.98
-371.35, 63.34
-371.23, 257.66
-371.11, 263.71
-370.94, 266.76
-370.87, 254.43
-370.57, 70.73
-370.5, 299.14
-370.39, 300.81
-370.28, 68.04
-370.28, 248.91
-370.15, 287.66
-370.09, 65.98
-369.78, 242.8
-369.78, 246.77
-369.66, 259.43
-369.43, 79.31
-369.35, 265.36
-369.31, 59.23
-369.2, 252.48
-368.96, 73.57
-368.71, 293.55
-368.58, 62.05
-368.5, 68.04
-368.5, 295.96
-368.46, 263.9
-368.26, 266.34
-368.17, 56.25
-368.02, 305.89
-367.98, 77.08
-367.75, 298.78
-367.69, 289.46
-367.58, 54.91
-367.56, 59.09
-367.54, 302.63
-367.46, 70.59
-367.34, 69.31
-367.09, 263.45
-366.82, 76.28
-366.76, 57.8
-366.71, 72.5
-366.52, 298.75
-366.48, 66.29
-366.16, 259.18
-366.16, 64
-366.12, 68.45
-366.1, 27.42
-366.1, 70.34
-365.58, 293.76
-365.43, 71.33
-365.39, 67.31
-365.35, 301.65
-364.99, 263.42
-364.96, 299.87
-364.29, 256.57
-364.05, 293.89
-363.92, 58.74
-363.9, 64.94
-363.88, 77.45
-363.59, 281.5
-363.48, 72.34
-363.34, 299.34
-362.91, 32.34
-362.52, 64.38
-362.51, 67.43
-362.31, 68.89
-362.24, 39.56
-362.12, 72.33
-362.09, 243.99
-362.06, 76.07
-362.02, 286.98
-361.9, 30.52
-361.77, 294.68
-361.69, 264.02
-361.07, 67.11
-361.03, 247.71
-360.91, 306.65
-360.77, 303.21
-360.76, 256.87
-360.75, 77.14
-360.57, 251.14
-360.34, 296.73
-360.27, 64.2
-360.16, 26.55
-359.66, 257.9
-359.65, 300.88
-359.56, 307.41
-359.46, 29.2
-359.36, 298.07
-359.2, 292.93
-359.09, 32.01
-358.66, 33.77
-358.46, 30.7
-358.17, 295.25
-358.09, 305.7
-357.78, 250.87
-357.77, 254.46
-357.66, 62.76
-357.15, 71.24
-357, 29.32
-356.71, 68.35
-356.49, 298.28
-356.41, 73.36
-356.25, 277.71
-356.23, 25.3
-355.89, 39.83
-355.82, 31.55
-355.68, 255.85
-355.58, 253.16
-355.38, 248.88
-355.36, 288.86
-355.04, 291.99
-354.95, 301.84
-354.91, 40.5
-354.55, 65.68
-354.43, 27.08
-354.13, 59.97
-353.8, 21.37
-353.78, 41.46
-353.34, 292.77
-353.23, 26.21
-352.82, 36.71
-352.79, 263.73
-352.66, 283.64
-352.39, 288.21
-352.02, 24.59
-351.29, 37.98
-350.5, 277.93
-350.39, 293.13
-349.81, 38.21
-349.46, 273.8
-349.14, 275.14
-348.39, 19.45
-348.32, 291.56
-348.29, 280.54
-347.83, 281.98
-347.08, 29.33
-346.7, 26.93
-346.05, 279.25
-345.61, 281.52
-345.25, 28.22
-345.12, 283.14
-344.83, 39.52
-344.36, 36.81
-343.91, 278.31
-343.89, 286.36
-343.83, 27.8
-343.36, 21.74
-343.3, 34.95
-342.91, 274.14
-342.47, 292.62
-341.89, 278.23
-340.94, 284.49
-340.62, 274.07
-340.6, 287.02
-340.01, 277.7
-339.73, 347.68
-339.41, 281.2
-339.35, 332.15
-339.3, 283.7
-338.93, 279.96
-337.49, 280.88
-337.26, 330.39
-336.8, 279.88
-336.05, 156.51
-335.01, 141.7
-334.99, 339.79
-334.96, 342.96
-334.48, 279.03
-334.4, 333.29
-334.15, 145.94
-333.75, 343.66
-333.42, 150.1
-333.02, 332.65
-332.89, 334.45
-332.8, 143.91
-332.77, 148.64
-331.49, 148.73
-331.33, 145.28
-331.09, 143.76
-330.87, 342.71
-330.53, 334.91
-330.43, 142.08
-329.66, 145.79
-329.55, 143.25
-329.49, 336.47
-329.34, 144.63
-328.46, 149.32
-327.95, 141.04
-327.81, 138.66
-327.7, 334.21
-327.49, 340.56
-327.48, 335.97
-327.3, 144.01
-327.29, 142.34
-327.23, 149.76
-326.31, 331.45
-326.12, 333.6
-326.09, 340.5
-325.83, 146.55
-325.55, 137.57
-325.49, 157.11
-325.35, 141.99
-325.27, 329.58
-325.05, 153.15
-324.8, 148.11
-324.78, 143.27
-324.78, 144.73
-324.67, 140.14
-324.21, 151.77
-323.98, 142.03
-323.48, 330.33
-322.82, 150.07
-322.81, 138.25
-322.36, 148.05
-321.31, 152.84
-321.12, 143
-320.71, 145.54
-320.57, 281.1
-319.79, 334.44
-319.29, 272.45
-318.17, 143.89
-318.05, 275.61
-317.55, 283.44
-317.22, 329.5
-317.1, 287.73
-317.05, 281.41
-316.81, 285.13
-316.73, 269.57
-315.86, 285.98
-315.49, 281.89
-315.2, 280.39
-314.14, 280.86
-313.12, 274.4
-313.08, 280.21
-313.02, 276.14
-312.46, 285.62
-311.35, 280.43
-309.41, 290.75
-284.64, 190.41
-283.69, 193.22
-282.49, 191.16
-278.77, 311.45
-278.09, 314.88
-276.85, 314.7
-276.29, 311.88
-276.2, 304.55
-275.64, 314.9
-275, 311.56
-273.51, 305.35
-271.7, 308.55
-271.27, 305.61
-270.64, 314.43
-269.56, 301.46
-268.8, 311.08
-253.95, 269.35
-253.46, 275.07
-252.71, 280.13
-252.32, 277.16
-251.77, 237.73
-250.04, 227.42
-249.81, 270.62
-249.1, 268.36
-249.04, 242.57
-249.03, 240.91
-248.62, 275.9
-248.57, 281.8
-248.06, 270.17
-247.64, 235.1
-247.34, 276.09
-246.41, 277.74
-246.37, 250.14
-246.32, 235.07
-245.92, 276.63
-245.88, 271
-245.1, 234.55
-244.81, 282.11
-244.16, 246.37
-243.96, 238.9
-243.64, 272.11
-243.34, 280.38
-243.22, 236.66
-243.04, 278.74
-243.02, 229.85
